open,high,low,close,volume
178.91,178.93,178.82,178.82,1456
178.82,178.82,178.71,178.74,1186
178.74,178.74,178.59,178.61,2522
178.61,178.74,178.61,178.65,614
178.65,178.67,178.57,178.59,3254
178.59,178.74,178.59,178.61,620
178.61,178.65,178.59,178.59,846
178.59,178.61,178.59,178.61,338
178.61,178.65,178.59,178.61,840
178.61,178.74,178.61,178.72,1266
178.72,178.76,178.72,178.76,816
178.76,178.76,178.61,178.61,3004
178.74,178.8,178.65,178.8,490
178.8,178.83,178.8,178.82,1136
178.8,178.83,178.71,178.71,1296
178.71,178.83,178.71,178.82,1604
178.82,178.83,178.71,178.71,1984
178.71,178.8,178.71,178.8,834
178.8,178.83,178.72,178.83,1192
178.83,178.86,178.76,178.83,2372
178.83,178.83,178.71,178.72,3106
178.71,178.74,178.71,178.72,2598
178.72,178.76,178.68,178.71,11598
178.71,178.76,178.68,178.71,1334
178.71,178.76,178.68,178.71,500
178.68,178.76,178.61,178.76,1732
178.68,178.76,178.68,178.74,1842
178.74,178.74,178.65,178.71,442
178.71,178.74,178.65,178.74,770
178.74,178.74,178.63,178.65,1142
178.65,178.74,178.61,178.72,456
178.72,178.74,178.59,178.65,8768
178.57,178.65,178.5,178.61,2946
178.5,178.52,178.16,178.35,5852
178.35,178.35,177.97,178.03,13566
178.03,178.03,177.82,177.95,4110
177.95,178.07,177.86,177.97,2992
177.97,178.16,177.89,177.95,2132
177.92,178.16,177.92,178.16,1578
178.16,178.16,177.95,178.01,1360
178.07,178.07,177.82,178.03,2632
178.03,178.18,177.84,177.89,1300
177.89,177.97,177.84,177.92,1244
177.92,178.07,177.84,177.89,1520
177.89,177.89,177.69,177.88,4946
177.88,177.89,177.77,177.78,658
177.88,177.95,177.67,177.8,4160
177.8,177.8,177.67,177.67,1890
177.71,177.95,177.71,177.86,2146
177.86,177.95,177.77,177.78,788
177.78,177.97,177.77,177.95,1162
177.95,177.95,177.86,177.93,1456
177.93,177.95,177.71,177.71,8756
177.71,177.78,177.65,177.67,922
177.67,177.77,177.67,177.67,2136
177.67,177.8,177.65,177.8,1540
177.8,177.82,177.65,177.82,920
177.82,177.82,177.44,177.48,6720
177.48,177.48,177.29,177.37,7596
177.37,177.62,177.29,177.44,3266
177.52,177.52,177.44,177.52,2406
177.5,177.5,176.99,177.13,11780
177.13,177.56,177.09,177.2,2906
177.2,177.43,177.13,177.37,8220
177.37,177.37,177.18,177.26,1386
177.29,177.32,177.09,177.2,3574
177.24,177.24,176.98,177.07,2008
177.07,177.14,176.95,177.13,2366
177.13,177.17,177.02,177.17,2302
177.17,177.33,177.07,177.33,1162
177.33,177.33,177.07,177.33,6866
177.33,177.33,177.11,177.24,2188
177.22,177.32,177.14,177.18,1898
177.18,177.32,177.18,177.28,2940
177.29,177.71,177.28,177.62,3998
177.62,177.74,177.24,177.48,8580
177.48,177.56,177.39,177.48,1930
177.48,177.62,177.37,177.62,1982
177.62,177.67,177.43,177.67,4962
177.67,177.67,177.26,177.43,20814
177.44,177.44,176.98,177.02,23046
177.02,177.2,177.02,177.2,2164
177.2,177.29,176.95,176.98,10778
176.98,177.05,176.94,177.05,2264
176.98,177.05,176.95,177.03,1104
177.03,177.14,176.99,177.03,1724
177.02,177.14,177.02,177.05,1954
177.05,177.13,176.99,177.05,762
176.99,177.05,176.98,177.05,990
177.05,177.24,176.95,177.11,1298
177.11,177.14,177.03,177.14,1500
177.14,177.24,177.11,177.14,2434
177.07,177.37,177.07,177.33,1496
177.29,177.29,176.99,177.07,1572
176.99,177.24,176.99,177.07,1410
177.14,177.14,176.95,176.98,1368
176.95,177.03,176.84,177.03,7638
177.02,177.44,177.02,177.39,10618
177.33,177.43,177.17,177.41,16572
177.37,177.44,176.99,177.02,8708
177.02,177.18,176.88,176.94,4270
176.94,177.07,176.88,176.88,14496
176.84,177.02,176.73,176.86,15560
176.86,177.02,176.8,177.02,3646
177.02,177.05,176.9,176.92,6906
176.92,177.2,176.9,177.2,1696
177.11,177.22,177.09,177.18,1680
177.18,177.35,177.14,177.2,1380
177.2,177.2,177.09,177.17,2100
177.17,177.22,177.09,177.13,654
177.18,177.22,177.09,177.22,1232
177.22,177.26,177.18,177.2,640
177.24,177.26,177.09,177.24,2668
177.24,177.24,176.98,177.03,3096
177.02,177.05,176.92,177.05,1396
177.05,177.22,176.9,177.22,1410
177.13,177.22,177.11,177.22,1372
177.22,177.24,177.13,177.24,1280
177.24,177.26,176.92,176.92,11738
176.92,177.05,176.92,177.05,1240
177.05,177.07,176.94,177.02,812
177.02,177.03,176.9,176.94,1416
176.94,177.05,176.9,177.05,1084
177.05,177.05,176.9,177.02,1744
177.02,177.05,176.92,177.02,2086
177.02,177.02,176.71,177.02,3272
177.02,177.07,176.83,176.92,8338
176.92,177.05,176.83,177.05,3992
177.05,177.05,176.84,177.05,5686
177.05,177.05,176.71,176.79,1220
176.79,177.03,176.73,176.88,2082
176.88,176.94,176.8,176.92,1980
176.92,176.92,176.62,176.73,9800
176.73,176.95,176.71,176.94,4184
176.79,177.07,176.79,177.07,1570
177.07,177.07,176.92,177.05,3468
177.05,177.07,176.92,177.07,6048
177.07,177.14,176.94,176.94,35188
176.94,177.07,176.83,177.02,2594
177.02,177.07,176.86,177.03,2902
176.9,177.07,176.9,177.07,4764
177.07,177.22,177.02,177.22,10798
177.2,177.24,177.17,177.22,2228
177.22,177.29,177.14,177.29,8294
177.29,177.33,177.18,177.2,4644
177.2,177.29,177.2,177.26,954
177.26,177.39,177.26,177.39,2298
177.39,177.41,177.26,177.41,1938
177.37,177.43,177.2,177.43,2602
177.37,177.54,177.29,177.54,6422
177.54,177.54,177.26,177.41,7862
177.41,177.41,177.29,177.32,2744
177.39,177.39,177.28,177.32,1054
177.32,177.5,177.28,177.5,1956
177.5,177.5,177.32,177.44,1536
177.44,177.44,176.17,176.68,223174
176.68,176.95,176.65,176.86,55312
176.86,176.86,176.64,176.73,5468
176.73,176.83,176.73,176.83,3128
176.83,176.84,176.77,176.84,1730
176.84,176.84,176.79,176.84,2140
176.84,176.84,176.77,176.84,876
176.88,177.07,176.88,177.07,1038
177.13,177.32,177.07,177.32,1666
177.32,177.33,177.11,177.24,3176
177.24,177.24,176.94,177.02,2944
176.99,177.18,176.99,177.18,1184
177.18,177.18,177.11,177.14,1414
177.14,177.18,176.9,177.18,1262
177.18,177.18,177.02,177.13,956
177.13,177.14,177.02,177.13,1090
177.13,177.13,176.9,176.94,1216
176.94,177.13,176.92,176.99,1194
176.99,177.14,176.95,177.14,1766
177.14,177.24,177.07,177.07,1966
177.07,177.13,176.95,177.11,6242
177.11,177.2,176.9,177.2,1296
177.2,177.2,177.09,177.2,1344
177.2,177.24,177.13,177.22,1192
177.22,177.22,177.11,177.22,1274
177.17,177.44,177.17,177.44,3766
177.44,177.52,177.33,177.44,3450
177.44,177.52,177.37,177.41,4012
177.41,177.58,177.37,177.5,1650
177.5,177.59,177.37,177.5,5204
177.5,177.74,177.37,177.43,8252
177.37,177.48,177.02,177.37,27448
177.37,177.5,177.29,177.47,3538
177.47,177.48,177.43,177.48,5658
177.47,177.5,177.39,177.48,2944
177.48,177.5,177.26,177.26,3726
177.26,177.28,176.9,177.26,5340
177.24,177.52,177.18,177.52,2594
177.52,177.63,177.47,177.63,4928
177.63,177.69,177.44,177.44,1502
177.44,177.62,177.44,177.62,1994
177.62,177.88,177.59,177.59,17102
177.59,177.67,177.5,177.56,9476
177.62,177.65,177.5,177.59,976
177.59,177.73,177.56,177.69,1740
177.69,177.8,177.69,177.8,3512
177.8,177.8,177.59,177.63,1386
177.63,177.71,177.52,177.71,3466
177.71,177.71,177.47,177.52,1496
177.52,177.52,177.32,177.43,2624
177.43,177.52,177.28,177.47,5046
177.47,177.59,177.47,177.58,1194
177.58,177.58,177.39,177.44,938
177.44,177.62,177.44,177.48,1600
177.62,177.62,177.44,177.5,2562
177.5,177.65,177.48,177.5,3224
177.5,177.67,177.44,177.67,2154
177.67,177.67,177.54,177.63,1686
177.63,177.89,177.58,177.89,3018
177.89,178.05,177.82,177.97,5964
177.97,178.08,177.93,177.93,10312
177.93,178.18,177.89,177.89,10904
177.84,178.07,177.84,178.07,3010
178.07,178.18,178.03,178.18,4574
178.18,178.23,178.11,178.22,5254
178.22,178.57,178.22,178.44,17662
178.44,178.53,178.44,178.46,3226
178.53,178.83,178.5,178.68,18158
178.82,178.82,178.42,178.52,6230
178.52,178.65,178.31,178.5,6916
178.5,178.52,178.38,178.44,1988
178.41,178.57,178.41,178.52,2658
178.52,178.57,178.38,178.56,3726
178.57,178.76,178.5,178.56,3334
178.56,178.72,178.5,178.56,1938
178.56,178.57,178.42,178.57,2090
178.57,178.57,178.42,178.53,2048
178.53,178.53,178.41,178.52,2986
178.52,178.53,178.44,178.53,3402
178.53,178.61,178.42,178.57,4318
178.57,178.67,178.56,178.65,3808
178.65,178.65,178.46,178.56,1646
178.56,178.72,178.53,178.67,2854
178.61,178.63,178.53,178.59,5072
178.63,178.63,178.48,178.5,3752
178.5,178.53,178.2,178.2,8178
178.2,178.38,178.16,178.38,3206
178.38,178.56,178.33,178.37,1554
178.42,178.57,178.42,178.48,4200
178.48,178.48,178.35,178.38,1532
178.38,178.56,178.23,178.53,2520
178.42,178.42,178.26,178.35,1814
178.35,178.37,178.14,178.23,1530
178.27,178.35,178.07,178.31,1398
178.31,178.44,178.2,178.23,2592
178.26,178.35,178.2,178.35,1472
178.35,178.42,178.22,178.35,2336
178.42,178.46,178.31,178.35,1952
178.46,178.46,178.22,178.37,2098
178.37,178.46,178.22,178.35,1912
178.46,178.46,178.27,178.29,1866
178.29,178.37,178.26,178.35,1348
178.33,178.35,178.31,178.31,1524
178.31,178.42,178.23,178.27,1992
178.27,178.33,178.27,178.27,2200
178.27,178.38,178.2,178.23,1396
178.33,178.38,178.23,178.38,4648
178.42,178.56,178.37,178.46,5160
178.44,178.57,178.44,178.56,6190
178.57,178.57,178.46,178.53,7220
178.53,178.56,178.44,178.52,9126
178.52,178.53,178.42,178.46,6400
178.46,178.46,178.33,178.46,12492
178.46,178.46,178.33,178.46,5204
178.46,178.53,178.46,178.52,6380
178.52,178.56,178.46,178.46,4826
178.46,178.56,178.41,178.46,27370
178.46,178.53,178.41,178.5,16378
178.44,178.5,178.42,178.5,8940
178.5,178.57,178.48,178.56,10582
178.56,178.57,178.44,178.57,10218
178.56,178.56,178.5,178.53,9540
178.53,178.56,178.52,178.56,9872
178.56,178.57,178.53,178.53,11218
178.53,178.53,178.5,178.52,9766
178.52,178.52,178.46,178.52,11674
178.52,178.52,178.42,178.52,14030
178.52,178.56,178.48,178.56,15212
178.57,178.57,178.5,178.53,9660
178.53,178.56,178.52,178.53,11776
178.53,178.83,178.52,178.83,28912
178.83,178.83,178.56,178.63,19530
178.61,178.74,178.61,178.72,15218
178.74,178.78,178.71,178.78,13344
178.72,178.78,178.65,178.68,10146
178.68,178.78,178.68,178.68,11432
178.68,178.68,178.33,178.46,14336
178.5,178.5,178.2,178.26,21544
178.26,178.37,178.26,178.26,14960
178.23,178.33,178.03,178.11,27422
178.11,178.33,178.05,178.33,17572
178.41,178.48,178.29,178.31,12744
178.31,178.37,178.26,178.37,17088
178.37,178.44,178.31,178.31,10382
178.29,178.46,178.22,178.46,15200
178.42,178.46,178.22,178.29,5900
178.53,179.21,178.31,179.16,12036
179.16,179.87,179.16,179.77,16450
179.61,179.7,179.4,179.4,8896
179.4,179.72,179.32,179.57,7928
179.57,179.65,179.36,179.44,4104
179.32,179.5,179.25,179.35,8006
179.35,179.89,179.35,179.83,8606
179.83,179.87,179.51,179.55,6370
179.55,179.77,179.35,179.77,4686
179.77,179.89,179.77,179.77,5676
179.77,179.87,179.62,179.85,5870
179.76,179.87,179.65,179.66,4272
179.53,179.81,179.53,179.77,4882
179.87,179.92,179.77,179.87,10326
179.87,180.06,179.81,180.04,4838
180.04,180.41,179.92,180.19,24682
180.19,180.25,180,180,5848
180,180.3,180,180.15,8454
180.23,180.3,180,180.19,10782
180.19,180.3,180.11,180.11,9256
180.11,180.11,179.89,179.89,6510
179.89,179.96,179.89,179.91,4342
179.91,179.95,179.83,179.83,3638
179.72,179.72,179.25,179.32,10402
179.32,179.53,179.25,179.44,5240
179.36,179.36,179.25,179.36,3464
179.44,179.66,179.31,179.35,5872
179.35,179.59,179.27,179.59,5384
179.57,179.59,179.44,179.5,2084
179.5,179.5,179.4,179.46,2444
179.53,179.65,179.53,179.62,3814
179.65,179.65,179.53,179.62,7326
179.62,179.65,179.5,179.59,3168
179.59,179.65,179.51,179.53,954
179.53,179.59,179.51,179.55,2692
179.55,179.74,179.53,179.74,8336
179.77,179.77,179.65,179.65,474
179.65,179.65,179.57,179.57,1722
179.57,179.57,179.21,179.31,18844
179.31,179.47,179.2,179.47,3014
179.47,179.5,179.2,179.25,15658
179.25,179.36,179.23,179.25,5916
179.25,179.46,179.25,179.46,3136
179.46,179.46,179.32,179.35,2200
179.32,179.5,179.32,179.47,3174
179.47,179.47,179.4,179.44,1588
179.44,179.47,179.4,179.4,1788
179.4,180.23,179.38,179.83,68006
179.7,179.7,179.53,179.62,17992
179.62,179.74,179.55,179.59,11970
179.59,179.59,179.32,179.32,7168
179.36,179.62,179.25,179.51,5442
179.59,179.59,179.44,179.5,2220
179.5,179.5,179.46,179.5,2330
179.46,179.46,179.32,179.36,5396
179.36,179.59,179.35,179.5,5004
179.5,179.5,179.4,179.4,740
179.4,179.5,179.4,179.46,5956
179.46,179.59,179.46,179.51,5664
179.51,179.51,179.44,179.44,2860
179.46,179.53,179.44,179.46,1938
179.46,179.55,179.21,179.25,20164
179.25,179.59,179.25,179.47,9824
179.47,179.57,179.47,179.47,7980
179.47,179.77,179.47,179.7,9532
179.7,179.76,179.4,179.72,7532
179.72,179.85,179.65,179.65,2810
179.65,179.65,179.44,179.5,4240
179.5,179.57,179.44,179.47,2954
179.47,179.57,179.47,179.57,1430
179.57,179.57,179.46,179.46,1024
179.46,179.46,179.44,179.46,2458
179.46,179.46,179.35,179.38,3992
179.38,179.47,179.38,179.47,3860
179.47,179.47,179.47,179.47,784
179.47,179.51,179.42,179.42,2148
179.42,179.55,179.35,179.5,8072
179.5,179.7,179.44,179.7,20296
179.68,179.81,179.68,179.74,15488
179.74,179.74,179.36,179.44,8510
179.44,179.7,179.35,179.68,13360
179.68,179.81,179.36,179.57,18200
179.47,179.77,179.36,179.77,12930
179.77,179.96,179.66,179.7,18632
179.7,179.77,179.53,179.53,6598
179.53,179.61,179.51,179.61,2486
179.61,179.7,179.61,179.68,1982
179.68,179.68,179.62,179.65,2644
179.65,179.76,179.62,179.65,3698
179.65,179.68,179.65,179.68,1704
179.68,179.72,179.65,179.65,1240
179.65,179.7,179.65,179.66,490
179.66,179.66,179.59,179.59,2720
179.59,179.62,179.59,179.62,530
179.62,179.65,179.61,179.65,4018
179.65,179.65,179.62,179.65,1642
179.65,179.65,179.53,179.55,3720
179.55,179.57,179.53,179.55,790
179.57,179.57,179.53,179.53,2324
179.53,179.55,179.53,179.53,170
179.53,179.61,179.53,179.59,1288
179.59,179.59,179.55,179.59,1624
179.59,179.59,179.5,179.5,1096
179.53,179.55,179.47,179.47,3326
179.47,179.47,179.36,179.46,1658
179.44,179.53,179.44,179.53,2100
179.53,179.57,179.44,179.53,1434
179.57,179.57,179.53,179.57,154
179.57,179.62,179.36,179.36,16332
179.36,179.81,179.36,179.77,22100
179.77,179.77,179.53,179.76,10494
179.76,179.77,179.65,179.72,1762
179.72,179.83,179.7,179.74,2442
179.74,179.85,179.74,179.85,2202
179.85,179.92,179.83,179.87,2442
179.92,179.92,179.81,179.81,1654
179.81,179.91,179.76,179.81,3560
179.81,179.85,179.72,179.81,1006
179.81,179.87,179.72,179.72,2142
179.77,179.87,179.77,179.87,1628
179.87,180.04,179.76,180.04,1934
180.04,180.08,179.91,179.96,4612
179.96,180.06,179.85,179.85,3438
179.85,179.96,179.85,179.96,2928
179.96,179.96,179.91,179.91,756
179.91,179.98,179.91,179.98,1330
179.98,180.02,179.92,180.02,1380
180.02,180.02,179.92,179.96,2830
179.96,180.02,179.92,180.02,2266
180.02,180.02,179.89,179.89,1766
179.89,179.89,179.81,179.81,2446
179.81,179.95,179.81,179.95,3774
179.95,179.95,179.76,179.91,2136
179.91,179.91,179.83,179.83,2028
179.83,179.91,179.83,179.91,1724
179.91,179.96,179.87,179.87,1250
179.81,179.96,179.81,179.85,2546
179.85,179.85,179.81,179.85,1502
179.92,180.11,179.92,180.11,14038
180.11,180.25,180.1,180.25,6092
180.25,180.38,180.1,180.21,9670
180.21,180.3,180.1,180.14,4566
180.14,180.23,180.11,180.19,2104
180.19,180.19,179.98,180.1,7228
180.1,180.1,180,180.02,3058
180.02,180.15,179.85,180,2814
180,180,179.83,179.95,3898
179.95,180.06,179.85,180.06,3320
180.06,180.11,179.96,180.04,1974
180.06,180.32,180.06,180.11,8232
180.11,180.11,180.1,180.11,1362
180.11,180.17,180.11,180.11,170
180.08,180.11,179.92,180.02,3350
180.02,180.08,180,180.06,930
180.06,180.06,179.92,179.92,698
180.02,180.04,179.92,179.92,1768
179.92,179.95,179.92,179.95,1044
179.95,180.04,179.92,180.04,738
180.04,180.08,180,180.08,1836
180.08,180.15,179.95,180.1,3538
180.1,180.15,180,180.04,3366
180.04,180.04,179.95,179.98,2010
179.98,180.04,179.95,179.96,976
179.96,179.96,179.95,179.96,352
179.96,179.96,179.92,179.92,20238
179.92,179.96,179.92,179.96,3534
179.96,180,179.92,179.96,2696
179.96,180.02,179.95,179.98,2468
179.98,180.06,179.98,180.06,1238
180.06,180.06,179.98,179.98,1214
179.98,180.11,179.98,180.11,2268
180.11,180.15,180.02,180.14,3674
180.14,180.14,180.02,180.06,1736
180.06,180.25,180.02,180.25,4904
180.25,180.25,180.08,180.14,6344
180.14,180.25,180.11,180.19,5288
180.19,180.25,180.14,180.19,5248
180.19,180.25,180.15,180.19,2386
180.19,180.38,180.19,180.26,14152
180.26,180.38,180.23,180.25,5488
180.25,180.26,180.23,180.26,2088
180.26,180.34,180.23,180.3,3286
180.3,180.34,180.15,180.23,2836
180.23,180.38,180.23,180.34,7054
180.34,180.36,180.15,180.29,3580
180.29,180.36,180.23,180.34,2280
180.34,180.36,180.23,180.23,830
180.23,180.34,180.23,180.29,2800
180.34,180.38,180.29,180.32,4422
180.32,180.38,180.29,180.36,504
180.3,180.45,180.3,180.45,44858
180.45,180.45,180.38,180.44,4312
180.44,180.44,180.3,180.44,3294
180.44,180.45,180.3,180.45,3376
180.45,180.45,180.38,180.45,1132
180.45,180.45,180.38,180.38,3298
180.38,180.4,180.3,180.38,1478
180.38,180.41,180.34,180.34,1636
180.32,180.34,180.3,180.3,882
180.3,180.34,180.26,180.3,2058
180.3,180.3,180.21,180.3,1434
180.3,180.3,180.1,180.19,4450
180.19,180.44,180.19,180.38,4132
180.38,180.41,180.32,180.34,2134
180.34,180.44,180.3,180.36,1418
180.36,180.44,180.36,180.44,1156
180.44,180.44,180.21,180.21,2162
180.21,180.21,180.1,180.19,2580
180.19,180.41,180.19,180.29,1780
180.29,180.41,180.29,180.32,1488
180.32,180.44,180.3,180.4,2108
180.4,180.4,180.11,180.14,1916
180.14,180.23,180.14,180.17,746
180.17,180.25,180.1,180.1,3930
180.1,180.15,180,180.15,5362
180.15,180.15,180.08,180.15,1540
180.15,180.15,180.14,180.14,3272
180.14,180.14,180.06,180.06,1260
180.06,180.25,180.06,180.25,1722
180.25,180.26,180.11,180.23,1266
180.23,180.23,179.91,179.91,15998
179.95,180.25,179.95,180.1,9142
180.1,180.14,180.1,180.14,870
180.14,180.14,180,180.06,1810
180.06,180.1,180,180.08,2870
180.1,180.21,180.1,180.11,2102
180.11,180.15,180.08,180.08,1120
180.08,180.14,180.06,180.06,968
180.06,180.08,180,180.08,1428
180.08,180.08,179.95,179.95,1884
179.95,180.02,179.91,179.91,3320
179.91,179.98,179.89,179.91,1276
179.91,180.04,179.89,179.91,2756
179.91,179.91,179.76,179.76,5268
179.76,179.76,179.66,179.74,3326
179.74,179.74,179.53,179.65,13276
179.65,180.04,179.65,179.87,14958
179.87,179.87,179.81,179.81,1556
179.81,179.85,179.74,179.81,1574
179.81,179.81,179.35,179.51,12840
179.51,180.06,179.51,179.7,9990
179.7,179.76,179.59,179.72,2120
179.72,179.72,179.44,179.46,8288
179.46,179.62,179.42,179.53,4716
179.59,179.62,179.38,179.38,6538
179.4,179.65,179.32,179.55,3538
179.55,179.96,179.55,179.77,20884
179.77,179.77,179.66,179.68,5054
179.68,179.72,179.47,179.59,9376
179.59,179.66,179.53,179.65,2540
179.57,179.65,179.51,179.55,2894
179.55,179.59,179.51,179.55,2650
179.55,179.76,179.46,179.68,5010
179.68,179.68,179.59,179.61,662
179.61,179.76,179.5,179.51,2632
179.55,179.87,179.55,179.87,3586
179.87,179.87,179.72,179.81,1300
179.76,179.96,179.76,179.96,6616
179.96,179.96,179.81,179.85,1542
179.85,179.95,179.85,179.92,898
179.92,180.02,179.85,179.95,4458
179.95,179.95,179.89,179.92,2046
179.92,180.25,179.92,180.23,13010
180.23,180.23,180.1,180.11,3334
180.11,180.11,180.1,180.11,844
180.11,180.26,180.11,180.25,7276
180.25,180.45,180.25,180.3,11628
180.3,180.45,180.3,180.45,8354
180.45,180.45,180.3,180.3,3568
180.3,180.3,180.17,180.26,6002
180.26,180.3,180.15,180.15,902
180.14,180.21,180.08,180.11,4018
180.11,180.41,180.04,180.32,6480
180.32,180.45,180.32,180.41,5368
180.41,180.45,180.23,180.41,13898
180.41,180.41,180.3,180.38,2476
180.41,180.45,180.41,180.41,1534
180.41,180.41,180.3,180.38,1896
180.38,180.41,180.29,180.32,2168
180.32,180.34,180.29,180.34,1604
180.34,180.55,180.29,180.45,8780
180.45,180.59,180.44,180.44,6106
180.44,180.62,180.44,180.51,12334
180.62,180.62,180.41,180.6,5910
180.51,180.62,180.4,180.44,15750
180.44,180.47,180.38,180.44,4990
180.44,180.45,180.3,180.41,4756
180.34,180.44,180.32,180.44,4406
180.34,180.44,180.3,180.3,2236
180.3,180.45,180.29,180.4,3378
180.4,180.44,180.32,180.38,3204
180.38,180.45,180.38,180.44,3690
180.45,180.45,180.36,180.44,3446
180.44,180.44,180.32,180.4,1774
180.41,180.45,180.4,180.45,12008
180.41,180.45,180.34,180.45,2396
180.45,180.45,180.44,180.44,994
180.44,180.44,180.3,180.3,1754
180.3,180.45,180.3,180.45,7308
180.45,180.51,180.38,180.44,6694
180.44,180.45,180.41,180.45,3820
180.45,180.45,180.32,180.44,3234
180.44,180.44,180.3,180.4,5276
180.4,180.44,180.29,180.41,4080
180.41,180.41,180.4,180.41,3016
180.41,180.41,180.29,180.34,2706
180.34,180.41,180.29,180.41,2968
180.41,180.41,180.3,180.32,1678
180.32,180.41,180.32,180.41,3896
180.41,180.41,180.3,180.34,2910
180.3,180.34,180.25,180.25,3324
180.25,180.4,180.23,180.4,2702
180.4,180.44,180.3,180.41,1394
180.41,180.41,180.29,180.34,1446
180.34,180.45,180.3,180.3,2692
180.32,180.38,180.29,180.3,38266
180.32,180.45,180.3,180.41,2878
180.41,180.45,180.34,180.34,1710
180.34,180.44,180.29,180.44,4840
180.44,180.45,180.41,180.45,13428
180.45,180.45,180.34,180.34,2772
180.4,180.45,180.4,180.41,4182
180.41,180.45,180.38,180.44,3436
180.44,180.51,180.44,180.51,6742
180.51,180.6,180.45,180.59,2120
180.59,180.62,180.45,180.45,2426
180.47,180.6,180.47,180.49,2768
180.49,180.6,180.47,180.47,1928
180.49,180.62,180.45,180.62,3762
180.56,180.56,180.45,180.53,2192
180.53,180.62,180.49,180.53,1518
180.56,180.66,180.45,180.66,6724
180.66,180.86,180.62,180.77,29454
180.75,180.9,180.66,180.85,3020
180.75,180.86,180.75,180.83,6484
180.83,180.9,180.75,180.9,4902
180.89,180.9,180.77,180.83,2074
180.83,180.83,180.75,180.75,4508
180.75,180.83,180.74,180.77,3216
180.77,180.9,180.75,180.9,4150
180.9,180.94,180.79,180.92,3474
180.92,181,180.81,180.89,4852
180.89,181,180.83,180.85,7442
180.89,180.9,180.79,180.83,9108
180.83,180.89,180.83,180.85,8474
180.85,180.86,180.83,180.83,5092
180.83,180.89,180.83,180.85,6160
180.85,180.89,180.83,180.85,3302
180.85,180.89,180.83,180.83,8422
180.83,180.86,180.79,180.85,15670
180.85,180.89,180.83,180.83,7334
180.83,180.89,180.83,180.83,6206
180.83,180.85,180.68,180.75,7756
180.75,180.85,180.7,180.83,18214
180.83,180.85,180.77,180.85,28852
180.85,180.94,180.79,180.83,17468
180.83,181,180.83,180.86,15520
180.86,180.96,180.83,180.89,6292
180.89,180.94,180.75,180.85,17632
180.85,180.92,180.77,180.83,11384
180.83,180.9,180.79,180.81,23778
180.85,180.9,180.7,180.79,28038
180.85,180.92,180.83,180.9,7380
180.85,180.9,180.75,180.83,10026
180.83,180.92,180.83,180.85,4264
180.86,181.17,180.79,180.79,30940
180.79,180.83,180.44,180.45,9534
180.45,180.68,180.38,180.49,13524
180.56,180.56,180.36,180.45,11194
180.45,180.53,180.36,180.53,6942
180.53,180.53,180.4,180.4,7108
180.4,180.4,180.19,180.23,14312
180.23,180.51,180.19,180.51,5540
180.45,180.56,180.4,180.56,4842
180.56,180.56,180.21,180.29,4256
181.2,181.54,180.41,180.9,20088
180.9,181.79,180.11,181.5,32562
181.2,181.43,181.13,181.38,9500
181.38,181.38,180.89,181.02,16038
181.02,181.19,180.55,180.71,10264
180.71,181.05,180.59,180.66,14182
180.66,180.77,180.15,180.26,18318
180.26,180.45,180.25,180.44,7046
180.44,180.44,180.26,180.36,1578
180.3,180.44,180.26,180.3,6028
180.3,180.44,180.26,180.3,9450
180.3,180.3,179.92,180.1,2866
180.1,180.25,179.98,180.08,2160
180.04,180.04,179.81,179.87,15198
179.76,179.76,179.62,179.72,6938
179.72,179.72,179.55,179.55,2122
179.55,179.62,179.44,179.55,7762
179.55,179.74,179.53,179.74,4020
179.74,179.74,179.51,179.59,2318
179.53,179.53,179.4,179.4,12422
179.4,179.5,179.32,179.32,7508
179.32,179.46,179.05,179.17,9696
179.17,179.21,178.87,178.97,32870
178.97,179.31,178.97,179.2,3140
179.21,179.31,179.16,179.29,2426
179.29,179.47,179.21,179.4,2396
179.4,179.68,179.4,179.68,4074
179.68,179.68,179.36,179.42,3310
179.5,179.59,179.44,179.5,3374
179.5,179.62,179.42,179.62,9654
179.62,179.62,179.44,179.44,4446
179.44,179.5,179.44,179.44,1214
179.44,179.5,179.36,179.5,6972
179.5,179.51,179.12,179.2,12912
179.2,179.27,178.98,179.27,7242
179.27,179.35,179.21,179.35,5074
179.35,179.36,179.17,179.36,11324
179.36,179.42,179.21,179.42,8978
179.42,179.46,179.29,179.32,5788
179.32,179.32,179.08,179.29,6488
179.29,179.31,178.95,178.95,19004
178.95,179.25,178.95,179.25,4498
179.25,179.62,179.25,179.51,13508
179.51,179.59,179.02,179.02,18196
179.01,179.51,179.01,179.17,16152
179.17,179.25,179.1,179.1,1034
179.1,179.2,179.05,179.17,1774
179.17,179.2,179.01,179.06,8966
179.06,179.27,179.06,179.12,4466
179.12,179.16,179.01,179.16,4880
179.16,179.16,179.06,179.1,1360
179.1,179.2,179.05,179.05,404
179.05,179.1,179.02,179.1,798
179.16,179.27,179.06,179.1,9572
179.17,179.17,178.95,178.95,3304
178.95,179.4,178.95,179.4,5024
179.42,179.5,178.97,178.97,19914
178.98,179.31,178.87,179.12,18814
179.12,179.12,178.93,178.93,17772
178.93,179.05,178.86,178.91,6960
178.91,179.31,178.91,179.21,7380
179.21,179.31,179.16,179.25,2988
179.25,179.32,179.25,179.31,1506
179.31,179.44,179.31,179.38,2312
179.35,179.35,179.1,179.2,3682
